ID,Text,Comment
LV.MM.AssignHouse,住宅を割り当てる,-
LV.MM.AssignWorkplace,職場を割り当てる,-
LV.MM.UnassignHouse,住宅の割り当てを解除する,-
LV.MM.UnassignWorkplace,職場を割り当て解除する,-
LV.MM.AssignDistrict,地区を割り当てる,-
LV.MM.PickDwelling,家を選んでください。,-
LV.MM.PickWorkplace,職場を選んでください。,-
LV.MM.PickDistrict,地区を選んでください。,-
LV.MM.ErrNoDistrict,選択された建物は地区に属していません。,-
LV.MM.SendAll,ここに送ってください：,-
LV.MM.SendSick,すべての汚染されたビーバー,-
LV.MM.SendInjured,すべての怪我をしたビーバー,-
LV.MM.SendHomeless,すべてのホームレスビーバー,-
LV.MM.SendUnemployed,すべての失業したビーバー,-
LV.MM.SendStuck,すべての引っかかったビーバー,-
LV.MM.SendAllConfirm,{0}匹のビーバーを{1}に送ろうとしています（{2}匹がすでにいます）。本当ですか？,-
LV.MM.SendAllNoBeavers,送るビーバーはいません。,-
