ID,Text,Comment
Cordial.ForestTool.DisplayName,森林工具,-
Cordial.ForestTool.Description,可配置的混合森林種植工具。,-
Coridal.ForestTool.Requirement,所需建築：<SolidHighlight>{0}</SolidHighlight>,-
Cordial.ForestTool.ForestToolPanel.Title,林業工具配置,-
Cordial.ForestTool.ForestToolPanel.Description,配置樹種和種植位置,-
Cordial.ForestTool.ForestToolPanel.ToggleTreeAll,所有林業植物類型,-
Cordial.ForestTool.ForestToolPanel.ToggleEmpty,允許清理,-
Cordial.ForestTool.ForestToolError.Description,您需要解鎖<SolidHighlight>{0}</SolidHighlight>才能種植樹木。,-
Cordial.ForestTool.BuildingLock,這棟建築已鎖上：,-
Cordial.ForestTool.SpecLock,此規範缺失：,-
