ID,Text,Comment
KnatteTobbert.MetalStaircase.DisplayName,金屬樓梯,-
KnatteTobbert.MetalStaircase.Description,更好的金屬樓梯。,-
KnatteTobbert.MetalStaircase.FlavorDiscription,希望它不會生鏽。,-
KnatteTobbert.MetalStaircaseNeed.DisplaynameLocKey,金屬樓梯,-
KnatteTobbert.MetalSpiralStaircase.DisplayName,金屬螺旋樓梯,-
KnatteTobbert.MetalSpiralStaircase.Description,更好的金屬旋轉樓梯。,-
KnatteTobbert.MetalSpiralStaircase.FlavorDiscription,“通往天堂的階梯” - 石冷靜的簡·奧斯汀,-
KnatteTobbert.Staircases.DisplayName,樓梯,-
KnatteTobbert.Platforms.DisplayName,平台,-
KnatteTobbert.SpiralStaircase.DisplayName,螺旋樓梯,-
KnatteTobbert.SpiralStaircase.FlavorDiscription,"""通往天國的階梯"" - 石冷的簡·奧斯汀",-
KnatteTobbert.StaircaseLog.DisplayName,樓梯,-
KnatteTobbert.StaircaseLog.FlavorDiscription,那是一根大型木頭在中間。,-
Knatte.Pillar.DisplayName,柱子,-
Knatte.Pillar.Description,讓它上升,-
Knatte.Pillar.FlavorDescription,「讓我們選個地方！」- 勤奮的海狸,-
Knatte.Pillars.DisplayName,有支撐的柱子,-
Knatte.Pillars.Description,讓它上升,-
Knatte.Pillars.FlavorDescription,「讓我們佔一個地方！」- 勤勞的海狸,-
Knatte.Pillar_1.DisplayName,1 梯腿支柱,-
Knatte.Pillar_2.DisplayName,2腿支柱,-
Knatte.Pillar_3.DisplayName,三腿支柱,-
Knatte.Pillar_4.DisplayName,四腿柱,-
Knatte.Pillar_X.Description,"能夠獲得自定義外觀的支柱  
可以與樓梯結合以隱藏它們，但可以堆疊。",-
Knatte.Pillar_X.FlavorDescription,「讓我們佔個位子！」- 勤奮的海狸,-
Knatte.StaircasePillar.DisplayName,樓梯柱,-
Knatte.StaircasePillar.Description,用於樓梯的柱子以獲得漂亮的柱子。,-
Knatte.StaircasePillar.FlavorDescription,「讓我們佔一個地方！」- 勤奮的海狸,-
Knatte.PillarTop.DisplayName,柱頂,-
Knatte.PillarTop.Description,定制柱子或裝飾件的頂部部分可以與樓梯結合隱藏，但可以堆疊。,-
Knatte.StaircasePlatform.DisplayName,平台 2x2,-
Knatte.StaircasePlatform.Description,中間有一根大圓木的平台,-
Knatte.StaircasePlatform.FlavorDescription,「讓我們佔個地方！」- 勤奮的海狸,-
Knatte.CategoryPaths2.DisplayName,路徑 2,-
