ID,Text,Comment
Knatte.WaterAlarm.DisplayName,水警报,-
Knatte.WaterAlarm.Description,一个组合的水流计和水报警器，如果没有水时会发出警告。,-
Knatte.WaterAlarm.FlavorDescription,铃铃,-
//,Error,-
Knatte.WaterAlarm11.DisplayName,水位计11高,-
Knatte.WaterAlarm11.Description,一个大流量计。,-
Knatte.WaterAlarm11.FlavorDescription,马里奥跳跃,-
Knatte.MetalFloodgate.DisplayName,金属闸门,-
Knatte.MetalFloodgate.Description,更大更好的洪水闸门，可以堆放物品在上面。,-
Knatte.Floodgate.DisplayName,金属闸门,-
Knatte.MetalFloodgate2.DisplayName,金属洪水闸 2 高,-
Knatte.MetalFloodgate3.DisplayName,金属水闸 3 高,-
Knatte.MetalFloodgate4.DisplayName,金属洪水闸 4 高,-
Knatte.MetalFloodgate5.DisplayName,金属水闸 5 高,-
Knatte.MetalFloodgate6.DisplayName,金属闸门 6 高,-
Knatte.MetalFloodgate7.DisplayName,金属闸门 7高,-
Knatte.MetalFloodgate8.DisplayName,金属闸门 8 高,-
Knatte.MetalFloodgate9.DisplayName,金属洪水闸 9 高,-
Knatte.MetalFloodgate10.DisplayName,金属闸门10高,-
Knatte.Aqueduct_MetalFloodgate.DisplayName,水沟金属闸门 1 高,-
Knatte.Aqueduct_MetalFloodgate.Description,更大更好的水闸，可以在水渠主题上堆放物品。,-
Knatte.Aqueduct_Floodgate.DisplayName,水渠风格金属洪水闸门,-
Knatte.Aqueduct_MetalFloodgate2.DisplayName,水渠金属闸门 2 高,-
Knatte.Aqueduct_MetalFloodgate3.DisplayName,水道金属闸门 3 高,-
Knatte.Aqueduct_MetalFloodgate4.DisplayName,水渠金属闸门 4 高,-
Knatte.Aqueduct_MetalFloodgate5.DisplayName,高5的金属水闸,-
Knatte.Aqueduct_MetalFloodgate6.DisplayName,水道金属闸门 6 高,-
Knatte.Aqueduct_MetalFloodgate7.DisplayName,水渠金属洪水闸 7 高,-
Knatte.Aqueduct_MetalFloodgate8.DisplayName,水渠金属闸门 8 高,-
Knatte.Aqueduct_MetalFloodgate9.DisplayName,水渠金属闸门9高,-
Knatte.Aqueduct_MetalFloodgate10.DisplayName,水渠金属闸门 10 高,-
