ID,Text,Comment
Tobbert.HorizontalPlatformEnd1x1.DisplayName,侧平台 1x1,-
Tobbert.HorizontalPlatformEnd1x1.Description,可以放置在悬崖、堤坝、加固平台或平台中间部分的一个平台。,-
Tobbert.HorizontalPlatformEnd1x1.FlavorDescription,想象一下，如果你能把这些堆叠在一起。,-
Tobbert.HorizontalPlatformEnd2x1.DisplayName,侧面平台 2x1,-
Tobbert.HorizontalPlatformEnd2x1.Description,可以放置在悬崖边缘的一个平台，增强型平台或平台中间部分。,-
Tobbert.HorizontalPlatformEnd2x1.FlavorDescription,双倍的平台，双倍的乐趣！,-
Tobbert.HorizontalPlatformEnd3x1.DisplayName,侧台 3x1,-
Tobbert.HorizontalPlatformEnd3x1.Description,可以放置在悬崖边缘的平台，强化平台或平台中间部分。,-
Tobbert.HorizontalPlatformEnd3x1.FlavorDescription,这是给长长的家伙们的。,-
Tobbert.HorizontalPlatformEnd4x1.DisplayName,侧平台 4x1,-
Tobbert.HorizontalPlatformEnd4x1.Description,可以放置在悬崖边缘的平台，加固平台或平台中间部件。,-
Tobbert.HorizontalPlatformEnd4x1.FlavorDescription,这不是物理学的工作方式。,-
Tobbert.HorizontalPlatformMiddle1x1.DisplayName,侧平台中间部分 1 高,-
Tobbert.HorizontalPlatformMiddle1x1.Description,一个可以放置在任何地方的平台。让你的创意畅所欲言！,-
Tobbert.HorizontalPlatformMiddle1x1.FlavorDescription,让我们建造一个漂浮的城市吧！,-
Tobbert.HorizontalPlatformMiddle1x2.DisplayName,侧台中间部分 1.5 高,-
Tobbert.HorizontalPlatformMiddle1x2.Description,一个可以放置在任何地方的平台。让你的创意发挥出来！,-
Tobbert.HorizontalPlatformMiddle1x2.FlavorDescription,当一种高度不足以满足时。,-
Tobbert.ReinforcedLadder.DisplayName,加固梯子,-
Tobbert.ReinforcedLadder.Description,这是一种梯子，也可以与侧平台结合使用。比堤坝更美观。,-
Tobbert.ReinforcedLadder.FlavorDescription,当普通梯子不够用时。,-
Tobbert.ReinforcedPlatform.DisplayName,加固平台,-
Tobbert.ReinforcedPlatform.Description,可以与侧平台结合使用的平台。作为比堤防更美观的选择。,-
Tobbert.ReinforcedPlatform.FlavorDescription,把它堆到顶部！,-
Tobbert.DoubleReinforcedPlatform.DisplayName,双重加固平台,-
Tobbert.DoubleReinforcedPlatform.Description,可以与侧平台结合使用的平台。比堤坝更美观的选择。,-
Tobbert.DoubleReinforcedPlatform.FlavorDescription,堆起来，堆到顶！,-
Tobbert.TripleReinforcedPlatform.DisplayName,三重加固平台,-
Tobbert.TripleReinforcedPlatform.Description,一个可以与侧平台结合使用的平台。作为比堤岸更美观的选择。,-
Tobbert.TripleReinforcedPlatform.FlavorDescription,堆叠，堆叠，堆到顶！,-
Tobbert.CategoryReinforcedPlatforms.DisplayName,强化平台,-
Tobbert.CategorySidePlatforms.DisplayName,侧台面,-
