ID,Text,Comment
LV.Ziporter.ZiporterHubName,传送枢纽,-
LV.Ziporter.ZiporterHubDesc,基于古代科技的奇异建筑，建立连接后可以互相传送。<color=#FF0000>建造完成后无法关闭或拆除，请提前准备充足能量。</color>,-
LV.Ziporter.ZiporterHubFlavor,海狸从人类最后的实验室中发掘出了这个伟大的蓝图，这将是交通运输的未来。,-
LV.Ziporter.StabilizerUse,稳定器失效中,-
LV.Ziporter.StabilizerCharging,稳定器充能中,-
LV.Ziporter.StabilizerStable,稳定器工作中,-
LV.Ziporter.WarningDraining,稳定器正在失效，需要尽快恢复能量供应。,-
LV.Ziporter.WarningDrainingShort,传送枢纽不稳定,-
LV.Ziporter.ConnErrAlready,连接已建立,-
LV.Ziporter.ConnErrSelf,无法连接自身,-
LV.Ziporter.ConnectHub,选择传送枢纽,-
LV.Ziporter.ConnectionNone,未建立传送连接,-
LV.Ziporter.ConnectionEstablishing,能量高于{0}时将重新建立传送连接,-
LV.Ziporter.ConnectionEstablished,已建立传送连接,-
LV.Ziporter.ConnectionLosing,能量低于{0}时将无法维持传送连接,-
LV.Ziporter.WarningChargeDraining,备用能量正在耗尽，即将无法维持传送连接。,-
LV.Ziporter.WarningChargeDrainingShort,传送枢纽能量低,-
