ID,Text,Comment
LV.T4Mods.LegacyWarning,"Você tem o mod ""Alternar Todos os Mods e Perfis"" ativado. Você deve desabilitar e/ou cancelar a assinatura desse mod, pois o ""TImprove 4 Mods"" possui todos os recursos e está sendo atualizado.",-
LV.T4Mods.EnableAll,Ativar Tudo,-
LV.T4Mods.DisableAll,Desativar Tudo,-
LV.T4Mods.ConfirmEnableAll,Você tem certeza de que deseja ativar todos os mods?,-
LV.T4Mods.ConfirmDisableAll,Você tem certeza de que deseja desativar todos os mods?,-
LV.T4Mods.LoadProfile,Carregar perfil,-
LV.T4Mods.SaveProfile,Salvar perfil,-
LV.T4Mods.RestartGame,OK e reiniciar o jogo,-
LV.T4Mods.Enabled,Habilitado,-
LV.T4Mods.Disabled,Desativado,-
