ID,Text,Comment
Cordial.ForestTool.DisplayName,森林工具,-
Cordial.ForestTool.Description,可配置的混合森林種植工具。,-
Coridal.ForestTool.Requirement,所需建築：<SolidHighlight>{0}</SolidHighlight>,-
Cordial.ForestTool.ForestToolPanel.Title,森林工具配置,-
Cordial.ForestTool.ForestToolPanel.Description,配置樹木種類和種植地點,-
Cordial.ForestTool.ForestToolPanel.ToggleTreeAll,所有森林植物類型,-
Cordial.ForestTool.ForestToolPanel.ToggleEmpty,允許清理,-
Cordial.ForestTool.ForestToolError.Description,你需要解鎖 <SolidHighlight>{0}</SolidHighlight> 才可以種樹。,-
Cordial.ForestTool.BuildingLock,這棟大樓是鎖住的：,-
Cordial.ForestTool.SpecLock,此規範缺失：,-
