ID,Text,Comment
Knatte.WaterAlarm.DisplayName,水警報,-
Knatte.WaterAlarm.Description,一個集成的水流計和水位警報裝置，當水位過低時會發出警告。,-
Knatte.WaterAlarm.FlavorDescription,叮叮,-
//,Error,-
Knatte.WaterAlarm11.DisplayName,流量計11高,-
Knatte.WaterAlarm11.Description,一個大溪流測量器。,-
Knatte.WaterAlarm11.FlavorDescription,瑪莉歐跳躍,-
Knatte.MetalFloodgate.DisplayName,金屬防洪閘,-
Knatte.MetalFloodgate.Description,更大更好的洪水閘門，能夠在上面堆放物品。,-
Knatte.Floodgate.DisplayName,金屬防洪閘門,-
Knatte.MetalFloodgate2.DisplayName,金屬洪水閘 2 高,-
Knatte.MetalFloodgate3.DisplayName,金屬洪水閘 3 高,-
Knatte.MetalFloodgate4.DisplayName,金屬閘門 4 高,-
Knatte.MetalFloodgate5.DisplayName,金屬洪水閘 5 高,-
Knatte.MetalFloodgate6.DisplayName,金屬防洪閘 6 高,-
Knatte.MetalFloodgate7.DisplayName,金屬洪水閘 7 高,-
Knatte.MetalFloodgate8.DisplayName,金屬防洪閘 8 高,-
Knatte.MetalFloodgate9.DisplayName,金屬洪水閘 9 高,-
Knatte.MetalFloodgate10.DisplayName,金屬閘門 10 高,-
Knatte.Aqueduct_MetalFloodgate.DisplayName,水道金屬閘門 1 高,-
Knatte.Aqueduct_MetalFloodgate.Description,更大更好的洪水閘門，可以在水道主題中堆疊物品。,-
Knatte.Aqueduct_Floodgate.DisplayName,水道風格金屬洪水閘門,-
Knatte.Aqueduct_MetalFloodgate2.DisplayName,水道金屬洪水閘門 2 高,-
Knatte.Aqueduct_MetalFloodgate3.DisplayName,水道金屬閘門 3 高,-
Knatte.Aqueduct_MetalFloodgate4.DisplayName,水道金屬洪水閘門 4 高,-
Knatte.Aqueduct_MetalFloodgate5.DisplayName,水道金屬閘門5高,-
Knatte.Aqueduct_MetalFloodgate6.DisplayName,水道金屬閘門 6 高,-
Knatte.Aqueduct_MetalFloodgate7.DisplayName,水道金屬閘門 7 高,-
Knatte.Aqueduct_MetalFloodgate8.DisplayName,水道金屬閘門 8 高,-
Knatte.Aqueduct_MetalFloodgate9.DisplayName,水道金屬閘門 9 高,-
Knatte.Aqueduct_MetalFloodgate10.DisplayName,水道金屬閘門 10 高,-
