ID,Text,Comment
Knatte.Subgroup_MGShafts.DisplayName,传动轴,-
Knatte.Subgroup_MGPower.DisplayName,供能建筑,-
Knatte.Subgroup_MGPiles.DisplayName,材料堆,-
Knatte.Subgroup_MGWarehouses.DisplayName,仓库,-
Knatte.Subgroup_MGTanks.DisplayName,储水罐,-
Knatte.Subgroup_MGStaircase.DisplayName,楼梯,
Knatte.Subgroup_MGPlatforms.DisplayName,木质结构,
Knatte.Subgroup_MGMetalPlatform.DisplayName,金属结构,
Knatte.Subgroup_MGBridges.DisplayName,吊桥,
Knatte.Subgroup_MGAqueduct.DisplayName,水渠,
Knatte.Subgroup_MGFloodgates.DisplayName,闸门,
Knatte.Subgroup_MGAqueduct_Floors.DisplayName,水渠地板,
Knatte.Subgroup_MGDynamite.DisplayName,炸弹,
Knatte.Subgroup_MGRoofs.DisplayName,屋顶,
Knatte.Subgroup_MGOverhangs.DisplayName,悬挑,
Knatte.Subgroup_MGBigMetalPillar.DisplayName,承重柱,
Knatte.Subgroup_MGMetalOverhang.DisplayName,拓展金属结构,
Knatte.Subgroup_MGPipe.DisplayName,水管,
Lapantouflemagic.logstairs.Description,用原木建造的简易楼梯。,
Lapantouflemagic.Crappyplatform.Description,用原木建造的简易平台，可以作为桥梁，或者其他建筑的地基。,
