ID,Text,Comment
Knatte.DE_RMCorner.DisplayName,装饰金属角件,-
Knatte.DE_RMCorner.Description,让肋状金属坝变得有角。,-
Knatte.DE_RMCorner.FlavorDescription,不阻挡水,-
//,Error,-
Knatte.DE_RMSQCorner.DisplayName,装饰金属方角,-
Knatte.DE_RMSQCorner.Description,让肋状金属坝被拐角。,-
Knatte.DE_RMSQCorner.FlavorDescription,不阻挡水,-
Knatte.DE_RMDiagonal.DisplayName,装饰金属斜纹,-
Knatte.DE_RMDiagonal.Description,让肋状金属坝移到一旁。,-
Knatte.DE_RMDiagonal.FlavorDescription,不阻挡水,-
Knatte.DE_RMDiagonalW.DisplayName,留下对角线,-
Knatte.DE_RMDiagonalW.Description,让波纹金属坝移到一边。,-
Knatte.DE_RMDiagonalW.FlavorDescription,水不会通过,-
Knatte.DE_RMInvCorner.DisplayName,装饰金属内角,-
Knatte.DE_RMInvCorner.Description,让波纹金属坝被拐角化。,-
Knatte.DE_RMInvCorner.FlavorDescription,不阻挡水,-
Knatte.DE_RMInvCornerW.DisplayName,留内角,-
Knatte.DE_RMInvCornerW.Description,让肋状金属坝被拐角。,-
Knatte.DE_RMInvCornerW.FlavorDescription,水将不会通过,-
Knatte.DE_RMSlope.DisplayName,装饰金属斜坡,-
Knatte.DE_RMSlope.Description,让肋状金属坝倾斜。,-
Knatte.DE_RMSlope.FlavorDescription,不防水,-
Knatte.DE_RMCornerSlope.DisplayName,装饰金属斜角,-
Knatte.DE_RMCornerSlope.Description,让肋形金属坝被角落化。,-
Knatte.DE_RMCornerSlope.FlavorDescription,不阻挡水,-
Knatte.DE_RMSquare.DisplayName,装饰金属立方体,-
Knatte.DE_RMSquare.Description,阻止肋纹金属方块,-
Knatte.DE_RMSquare.FlavorDescription,不防水,-
Knatte.DE_RMSquare2W.DisplayName,金属堤坝 2x2,-
Knatte.DE_RMSquare3W.DisplayName,金属堤防 3x3,-
Knatte.DE_RMSquareW.Description,让它在肋状金属中变得巨大。,-
Knatte.DE_RMSquareW.FlavorDescription,水不会通过,-
Knatte.DE_RMSquareW1x1.DisplayName,金属 levee 1x1,-
Knatte.DE_RMSquareW1x2.DisplayName,金属堤坝 1x2,-
Knatte.DE_RMSquareW1x3.DisplayName,金属堤坝 1x3,-
Knatte.DE_RMSquareW2x1.DisplayName,金属堤坝 2x1,-
Knatte.DE_RMSquareW2x3.DisplayName,金属堤坝 2x3,-
Knatte.DE_RMSquareW3x1.DisplayName,金属挡土墙 3x1,-
Knatte.DE_RMSquareW3x2.DisplayName,金属堤坝 3x2,-
Knatte.DE_RMCorner2X.DisplayName,"装饰金属角  
双高度",-
Knatte.DE_RMCorner2X.Description,让肋状金属坝被角落化。,-
Knatte.DE_RMCorner2X.FlavorDescription,不阻挡水分,-
Knatte.DE_RMSQCorner2X.DisplayName,装饰金属方角 双倍高度,-
Knatte.DE_RMSQCorner2X.Description,让肋状金属坝被拐角。,-
Knatte.DE_RMSQCorner2X.FlavorDescription,不防水,-
Knatte.DE_RMDiagonal2X.DisplayName,装饰金属对角线 双高,-
Knatte.DE_RMDiagonal2X.Description,让波纹金属坝移到一旁。,-
Knatte.DE_RMDiagonal2X.FlavorDescription,不阻挡水,-
Knatte.DE_RMInvCornerS2X.DisplayName,装饰金属内角侧平台双高度,-
Knatte.DE_RMInvCornerS2X.Description,让肋状金属坝移到一边并设置平台。,-
Knatte.DE_RMInvCornerS2X.FlavorDescription,不阻挡水分,-
Knatte.DE_RMInvCorner2X.DisplayName,"装饰金属内角 
双高",-
Knatte.DE_RMInvCorner2X.Description,让波纹金属坝变得有角。,-
Knatte.DE_RMInvCorner2X.FlavorDescription,不防水,-
Knatte.DE_RMInvCornerW2X.DisplayName,"金属堤内角 
双高",-
Knatte.DE_RMInvCornerW2X.Description,让波纹金属坝被角化。,-
Knatte.DE_RMInvCornerW2X.FlavorDescription,水不会通过,-
Knatte.DE_RMSlope2X.DisplayName,"装饰金属坡度 
双重高度",-
Knatte.DE_RMSlope2X.Description,让肋状金属坝倾斜。,-
Knatte.DE_RMSlope2X.FlavorDescription,不阻挡水,-
Knatte.DE_RMCornerSlope2X.DisplayName,"装饰金属斜角
双高",-
Knatte.DE_RMCornerSlope2X.Description,让肋状金属坝变得有角。,-
Knatte.DE_RMCornerSlope2X.FlavorDescription,不阻挡水,-
Knatte.DE_RMCorner3X.DisplayName,"装饰金属角落  
三重高度",-
Knatte.DE_RMCorner3X.Description,让波纹金属坝被固定。,-
Knatte.DE_RMCorner3X.FlavorDescription,不阻挡水,-
Knatte.DE_RMInvCorner3X.DisplayName,装饰金属内部角落 三倍高度,-
Knatte.DE_RMInvCorner3X.Description,让肋状金属坝角落化。,-
Knatte.DE_RMInvCorner3X.FlavorDescription,不阻挡水,-
Knatte.DE_RMSlope3X.DisplayName,装饰金属斜坡三倍高度,-
Knatte.DE_RMSlope3X.Description,让波纹金属坝倾斜。,-
Knatte.DE_RMSlope3X.FlavorDescription,不阻挡水,-
Knatte.DE_RMInvCornerW3X.DisplayName,李维内部角落三倍高度,-
Knatte.DE_RMInvCornerW3X.Description,让波纹金属坝被拐角化。,-
Knatte.DE_RMInvCornerW3X.FlavorDescription,水不会通过,-
Knatte.DE_RMSlopeW_1.DisplayName,金属堤坡,-
Knatte.DE_RMSlopeW_2.DisplayName,"金属堤岸坡度  
双倍高度",-
Knatte.DE_RMSlopeW_3.DisplayName,"金属堤坡  
三重高度",-
Knatte.DE_RMSlopeW.Description,带肋金属坡度，完全阻挡水。,-
Knatte.DE_RMSlopeW.FlavorDescription,水不会通过,-
Knatte.DE_RMSlopeS.DisplayName,装饰金属楼梯,-
Knatte.DE_RMSlopeS.Description,让肋状金属坝被踩踏。,-
Knatte.DE_RMSlopeS.FlavorDescription,不阻挡水,-
Knatte.DE_RMToolGroup.Decoration,装饰块,-
Knatte.DE_RMCategoryDam.DisplayName,波纹金属装饰件,-
Knatte.DE_RMCategoryDam.Des,不防水,-
Knatte.DE_RMCategoryLevees.DisplayName,成型波纹金属堤防部件,-
Knatte.DE_RMCategoryLeveesSQ.DisplayName,方形肋条金属防洪坝部件,-
Knatte.DE_RMCategoryDam2.DisplayName,波纹金属装饰件 2,-
Knatte.DE_RMCategoryDam2.Des,不阻挡水,-
Knatte.DE_RMDoubleInvSlope.DisplayName,金属双重倒坡,-
Knatte.DE_RMDoubleInvSlope.Description,波纹金属堤坝和倒坡组合,-
Knatte.DE_RMDoubleInvSlope.FlavorDescription,让我们建一座桥。,-
Knatte.DE_RMSquare1x2.DisplayName,装饰金属立方体 1x2,-
Knatte.DE_RMSquare1x3.DisplayName,装饰金属立方体 1x3,-
Knatte.DE_RMSquare_B.Description,可以突出但不阻挡水的纹理金属方块。,-
Knatte.DE_RMSquare_B.FlavorDescription,看，它漂浮着。,-
Knatte.DE_RMInvSlope1x1.DisplayName,金属倒坡 1x1,-
Knatte.DE_RMInvSlope1x2.DisplayName,金属倒坡 1x2,-
Knatte.DE_RMInvSlope1x3.DisplayName,金属倒斜坡 1x3,-
Knatte.DE_RMInvSlope2x1.DisplayName,金属倒坡 2x1,-
Knatte.DE_RMInvSlope.Description,可以突出的肋状金属方块，但不会挡住水。,-
Knatte.DE_RMInvSlope.FlavorDescription,我们出发了,-
Knatte.DE_RMInvTrapezium1x1.DisplayName,倒置梯形 1x1,-
Knatte.DE_RMBlockDecoration.DisplaynameLocKey,美丽的大坝,-
