ID,Text,Comment
Lapantouflemagic.logstairs.DisplayName,Escadas de Madeira Marrom,-
Lapantouflemagic.Birchlogstairs.DisplayName,Escadas de Tronco de Bétula,-
Lapantouflemagic.Pinklogstairs.DisplayName,Escadas de Registro de Flor Perene,-
Lapantouflemagic.Scramblelogstairs.DisplayName,Escadas de Troncos Embaralhadas,-
Lapantouflemagic.logstairs.Description,"Um monte de toras arranjadas em degraus primitivos  
<color=green>Mais variantes disponíveis com o mod ""Mais grupos""</color>",-
Lapantouflemagic.logstairs.FlavorDescription,"""E <i>é por isso</i> que precisamos de educação"" —Um castor cientista",-
Lapantouflemagic.Crappyplatform_brown.DisplayName,Plataforma Marrom De Péssima Qualidade,-
Lapantouflemagic.Crappyplatform_birch.DisplayName,Plataforma Crappy de Bétula,-
Lapantouflemagic.Crappyplatform_Pink.DisplayName,Plataforma Ruim Everblossom,-
Lapantouflemagic.Crappyplatform_scramble.DisplayName,Plataforma Emaranhada Ruim,-
Lapantouflemagic.Crappyplatform.Description,"Uma desculpa lamentável para uma plataforma, um embaraço para a espécie dos castores.  
<color=green>Mais variantes disponíveis com o mod ""Mais grupos""</color>",-
Lapantouflemagic.Crappyplatform.FlavorDescription,"""E <i>isso também</i> é por isso que precisamos de educação."" 
—Um castor cientista",-
Logstairs.Logstairsgroup.Description,Escadas de troncos,-
Logstairs.Crappyplatforms.Description,Plataformas Ruins,-
