ID,Text,Comment
Tobbert.HorizontalPlatformEnd1x1.DisplayName,Боковая платформа 1x1,-
Tobbert.HorizontalPlatformEnd1x1.Description,"Платформа, которую можно разместить на стороне скал, набережных, усиленных платформ или центральных частей платформы.",-
Tobbert.HorizontalPlatformEnd1x1.FlavorDescription,"Представьте, если бы вы могли накладывать это на само себя.",-
Tobbert.HorizontalPlatformEnd2x1.DisplayName,Боковая платформа 2x1,-
Tobbert.HorizontalPlatformEnd2x1.Description,"Платформа, которую можно разместить на краю утесов, укрепленные платформы или промежуточные элементы платформы.",-
Tobbert.HorizontalPlatformEnd2x1.FlavorDescription,"Удвойте платформы, удвойте удовольствие!",-
Tobbert.HorizontalPlatformEnd3x1.DisplayName,Боковая платформа 3x1,-
Tobbert.HorizontalPlatformEnd3x1.Description,"Платформа, которую можно разместить на стороне скал, усиленные платформы или центральные части платформы.",-
Tobbert.HorizontalPlatformEnd3x1.FlavorDescription,Это для долгих мальчиков.,-
Tobbert.HorizontalPlatformEnd4x1.DisplayName,Боковая платформа 4x1,-
Tobbert.HorizontalPlatformEnd4x1.Description,"Платформа, которую можно разместить на стороне скал, усиленные платформы или центральные части платформ.",-
Tobbert.HorizontalPlatformEnd4x1.FlavorDescription,"Это не то, как работает физика.",-
Tobbert.HorizontalPlatformMiddle1x1.DisplayName,Средняя часть боковой платформы 1 высокая,-
Tobbert.HorizontalPlatformMiddle1x1.Description,"Платформа, которую можно разместить где угодно. Дайте волю своему творчеству!",-
Tobbert.HorizontalPlatformMiddle1x1.FlavorDescription,Давайте построим плавающий город!,-
Tobbert.HorizontalPlatformMiddle1x2.DisplayName,"Боковая платформа, средняя часть высотой 1.5",-
Tobbert.HorizontalPlatformMiddle1x2.Description,"Платформа, которую можно разместить где угодно. Дайте волю своему творчеству!",-
Tobbert.HorizontalPlatformMiddle1x2.FlavorDescription,Когда одного кайфа недостаточно.,-
Tobbert.ReinforcedLadder.DisplayName,Укрепленная лестница,-
Tobbert.ReinforcedLadder.Description,"Это лестница, которая также может быть использована в комбинации с боковыми платформами. Она является более эстетичным вариантом, чем насыпь.",-
Tobbert.ReinforcedLadder.FlavorDescription,Когда обычной лестницы недостаточно.,-
Tobbert.ReinforcedPlatform.DisplayName,Укрепленная платформа,-
Tobbert.ReinforcedPlatform.Description,"Платформа, которую можно использовать в сочетании с боковыми платформами. Выглядит лучше, чем дамбы.",-
Tobbert.ReinforcedPlatform.FlavorDescription,Сложите это до верха!,-
Tobbert.DoubleReinforcedPlatform.DisplayName,Двойная усиленная платформа,-
Tobbert.DoubleReinforcedPlatform.Description,"Платформа, которую можно использовать в сочетании с боковыми платформами. Является более привлекательным вариантом, чем насыпные дамбы.",-
Tobbert.DoubleReinforcedPlatform.FlavorDescription,"Ставьте, ставьте выше!",-
Tobbert.TripleReinforcedPlatform.DisplayName,Тройная усиленная платформа,-
Tobbert.TripleReinforcedPlatform.Description,"Платформа, которую можно использовать в сочетании с боковыми платформами. Служит более привлекательным вариантом, чем дамбы.",-
Tobbert.TripleReinforcedPlatform.FlavorDescription,"Сложи, сложи, сложи это до самого верха!",-
Tobbert.CategoryReinforcedPlatforms.DisplayName,Укрепленные платформы,-
Tobbert.CategorySidePlatforms.DisplayName,Боковые платформы,-
