ID,Text,Comment
Cordial.Building.Forester.Description,強制的な植え付け：,-
Cordial.ForesterUpdate.Fragment.NoUpdateOption,なし,-
Cordial.PlantingOverrideTool.Crop.DisplayName,作物植え付けオーバーライドツール,-
Cordial.PlantingOverrideTool.Crop.Description,既存作物の植え付けを上書きする,-
Cordial.PlantingOverrideTool.Tree.DisplayName,森林植栽オーバーライドツール,-
Cordial.PlantingOverrideTool.Tree.Description,既存の木や灌木の植え付けをオーバーライドする,-
Cordial.PlantingOverrideTool.PlantingOverrideToolPanel.Title,植栽オーバーライド設定,-
Cordial.PlantingOverrideTool.PlantingOverrideToolPanel.Description,既存の植物を以下に置き換えます：,-
Cordial.PlantingOverrideTool.PlantingOverrideToolPanel.CuttingAreaRemove,植え付け後に切断エリアを無効にする,-
Cordial.PlantBeehiveTool.DisplayName,ビーバイブ・オーバーライド,-
Cordial.PlantBeehiveTool.Description,植物を巣箱に置き換える。,-
Cordial.PlantBeehiveTool.FactionLock,このツールは次の対象には利用できません：,-
Cordial.PlantBeehiveTool.BuildingLock,この建物は施錠されています。,-
Cordial.PlantBeehiveTool.Unlock,ツールがアンロックされました！,-
