ID,Text,Comment
Cadre.Group.AquaPiles.DisplayName,水桩,-
Cadre.Group.AquaTanks.DisplayName,水箱,-
Cadre.Group.AquaWarehouses.DisplayName,水仓库,-
Cadre.LogLadder.DisplayName,日志梯子,-
Cadre.LogLadder.Description,记录下海狸啃咬过的木头，以便可以攀爬。,-
Cadre.LogLadder.FlavourDescription,当然他们之后在河里洗了它。,-
Cadre.AquaSmallPile.DisplayName,水蓝色小堆,-
Cadre.AquaSmallPile.Description,可以放置在水下的小堆,-
Cadre.AquaSmallPile.FlavourDescription,民间故事与铁齿之间和平条约的结果,-
Cadre.AquaMediumPile.DisplayName,水蓝中等堆积,-
Cadre.AquaMediumPile.Description,中等堆积，可放置在水下,-
Cadre.AquaMediumPile.FlavourDescription,和平条约的结果在民间故事与铁齿之间,-
Cadre.AquaBuriedPile.DisplayName,水下埋桩,-
Cadre.AquaBuriedPile.Description,可以放置在水下的深层地下桩,-
Cadre.AquaBuriedPile.FlavourDescription,民间故事与铁齿之间和平条约的结果,-
Cadre.AquaSmallTank.DisplayName,水族小坦克,-
Cadre.AquaSmallTank.Description,可以放置在水下的小型水箱,-
Cadre.AquaSmallTank.FlavourDescription,民间故事与铁牙之间的和平条约结果,-
Cadre.AquaMediumTank.DisplayName,水中中型坦克,-
Cadre.AquaMediumTank.Description,可放置在水下的中型坦克,-
Cadre.AquaMediumTank.FlavourDescription,民间故事与铁牙之间和平条约的结果,-
Cadre.AquaLargeTank.DisplayName,水族大缸,-
Cadre.AquaLargeTank.Description,可以放置在水下的大型水箱,-
Cadre.AquaLargeTank.FlavourDescription,民间传说与铁齿之间和平条约的结果,-
Cadre.AquaSmallWarehouse.DisplayName,水蓝色小仓库,-
Cadre.AquaSmallWarehouse.Description,可以放置在水下的小型仓库,-
Cadre.AquaSmallWarehouse.FlavourDescription,民间故事与铁牙之间和平条约的结果,-
Cadre.AquaMediumWarehouse.DisplayName,水媒仓库,-
Cadre.AquaMediumWarehouse.Description,可以放置在水下的中型仓库,-
Cadre.AquaMediumWarehouse.FlavourDescription,民间故事与铁齿之间和平条约的结果,-
Cadre.AquaLargeWarehouse.DisplayName,水蓝色大型仓库,-
Cadre.AquaLargeWarehouse.Description,可以放置在水下的大型仓库,-
Cadre.AquaLargeWarehouse.FlavourDescription,民间故事与铁牙之间和平条约的结果,-
Cadre.AquaNumberCruncher.DisplayName,水下数字计算器（请勿构建 - 会崩溃游戏）,-
Cadre.AquaNumberCruncher.Description,可以在水下更好运行的数字计算器,-
Cadre.AquaNumberCruncher.FlavourDescription,民间故事与铁齿之间和平条约的结果,-
Cadre.AquaWaterWheel.DisplayName,水之轮（请勿建造 - 会导致游戏崩溃）,-
Cadre.AquaWaterWheel.Description,可放置在水下的水轮,-
Cadre.AquaWaterWheel.FlavourDescription,民间传说与铁牙之间和平条约的结果,-
Cadre.AquaCompactWaterWheel.DisplayName,水轮紧凑型水车（请勿建造 - 会崩溃游戏）,-
Cadre.AquaCompactWaterWheel.Description,紧凑型水轮，可以放置在紧凑水下。,-
Cadre.AquaCompactWaterWheel.FlavourDescription,民谣与铁齿之间和平条约的结果,-
