ID,Text,Comment
LV.T4Mods.LegacyWarning,"Masz włączone mody ""Przełącz wszystkie mody i profile"". Powinieneś wyłączyć i/lub wypisać się z tego moda, ponieważ ""TImprove 4 Mods"" ma wszystkie funkcje i jest aktualizowany.",-
LV.T4Mods.EnableAll,Włącz wszystko,-
LV.T4Mods.DisableAll,Wyłącz wszystko,-
LV.T4Mods.ConfirmEnableAll,Czy na pewno chcesz włączyć wszystkie mody?,-
LV.T4Mods.ConfirmDisableAll,Czy na pewno chcesz wyłączyć wszystkie mody?,-
LV.T4Mods.LoadProfile,Załaduj profil,-
LV.T4Mods.SaveProfile,Zapisz profil,-
LV.T4Mods.RestartGame,OK i uruchom ponownie grę,-
LV.T4Mods.Enabled,Włączone,-
LV.T4Mods.Disabled,Niepełnosprawny,-
