ID,Text,Comment
LV.BPSP.PowersGroup,能源升级,-
LV.BPSP.PowersGroupDesc,提高供能建筑功率的能源科学项目。,-
LV.BPSP.WaterWheelUp1,柔和雾流器,-
LV.BPSP.WaterWheelUpEff,水轮功率随时间提高，从 {0:+#%} 至 {1:+#%}，次日重置。,-
LV.BPSP.WaterWheelUp1Lore,薄雾轻拂，让我们的水轮终日轻鸣。,-
LV.BPSP.WaterWheelUp2,平稳雾涌器,-
LV.BPSP.WaterWheelUp2Lore,徐雾长行，让我们的水轮纵情歌唱。,-
LV.BPSP.WaterWheelUp3,凝集雾泉器,-
LV.BPSP.WaterWheelUp3Eff,水轮功率提高 {0:+#%}。,-
LV.BPSP.WaterWheelUp3Lore,浓雾涌动，让我们的水轮转动不息。,-
LV.BPSP.WaterWheelUpBuffDesc,先进的雾化技术使聚居地的水轮更加高效。,-
LV.BPSP.WaterWheelFlowUp1,地热环流仪,-
LV.BPSP.WaterWheelFlowUp1Eff,浸于水中时，水轮功率不会低于 {0:+#%}。,-
LV.BPSP.WaterWheelFlowUp1Lore,利用地下温泉余热，形成稳定局部环流，保证水轮基础功率。,-
LV.BPSP.WaterWheelFlowUp2,蒸汽恒流仪,-
LV.BPSP.WaterWheelFlowUp2Eff,每级额外提高<color=#FFFF00>地热环流仪</color>提供的基础功率 {0:+#%}。,-
LV.BPSP.WaterWheelFlowUp2Cost,每级花费 [Cost] 点，每个水轮单独计算。,-
LV.BPSP.WaterWheelFlowUp2Lore,雾化技术的另一种应用，厚密的蒸汽有效减缓了热量散失。,-
LV.BPSP.WaterWheelFlowUpBuffDesc,先进的地热技术使聚居地的水轮更加稳定。,-
LV.BPSP.PowerOutputMulEff,功率: {0:+#%},-
LV.BPSP.PowerOutputMulDayEff,功率: {0:+#%} (从 {1:+#%} 至 {2:+#%}),-
LV.BPSP.PowerOutputFlatEff,输出: {0:+#} 马力，来自 {1},-
LV.BPSP.GeneratorStrMinEff,基础功率: {0:+#%}，来自 {1},-
LV.BPSP.WheelWorkerUp,能量轮同步,-
LV.BPSP.WheelWorkerUpEff,大型能量轮所需劳工减少 {0} 名，最大功率不变。,-
LV.BPSP.WheelWorkerUpLore,铁牙们难以判断这是技术还是锻炼的功劳。,-
LV.BPSP.WheelBotUp,机关人集成,-
LV.BPSP.WheelBotUpEff,允许机关人在能量轮上工作。,-
LV.BPSP.WheelBotUpLore,不要再想什么海狸物理学了，你看它们跑得多开心！,-
LV.BPSP.WindmillHeightUp,高空型连杆,-
LV.BPSP.WindmillHeightUpEff,风车功率与顶部所处高度相关，每级高度提高 {0:+#%}。,-
LV.BPSP.WindmillHeightUpLore,恐高的海狸可以申请换班，总有喜欢俯瞰风景的。,-
LV.BPSP.WindmillHeightBuffEff,功率: {0:+#%} 每级高度,-
LV.BPSP.WindmillSizeUp,紧凑型扇叶,-
LV.BPSP.WindmillSizeUpEff,风车扇叶占地面积从 3x3 缩小至 1x1。,-
LV.BPSP.WindmillSizeUpLore,神尾们改进了排列方式，制造出更高效的扇叶。,-
LV.BPSP.SparePowerScience,能源启迪,-
LV.BPSP.SparePowerScienceEff,供能建筑的多余功率会转化为科学点数，{0} 马力时 = 1 科学点数（向下取整）。,-
LV.BPSP.SparePowerScienceLore,从能源升级到技术开放，从物质开源到思想开源。,-
