ID,Text,Comment
ToolGroups.Nadca.ThoseMetalOverhangs,Те свисающие конструкции,-
ToolGroups.Nadca.ThosePlatforms,Те платформы,-
Nadca.Subgroup_SomeMetalPlatforms.DisplayName,Некоторые металлические платформы,-
Nadca.Subgroup_SomeMetalOverhangs.DisplayName,Некоторые металлические навесы,-
Nadca.Subgroup_SomePlatforms.DisplayName,Некоторые платформы,-
Nadca.Overhang8x1.DisplayName,Выступ 8x1,-
Nadca.Overhang9x1.DisplayName,Выступ 9x1,-
Nadca.Overhang10x1.DisplayName,Выступ 10x1,-
Nadca.Overhang11x1.DisplayName,Выступ 11x1,-
Nadca.Overhang12x1.DisplayName,Выступ 12x1,-
Nadca.Overhang13x1.DisplayName,Выступ 13x1,-
Nadca.Overhang10x5.DisplayName,Выступ 10x5,-
Nadca.Overhang.T.5x1.DisplayName,Т Выступ 5x1,-
Nadca.Overhang.T.10x1.DisplayName,T Выступ 10x1,-
Nadca.Overhang3x3+22.DisplayName,Большой Длинный 3x3+22,-
Nadca.Platform3x3x3.DisplayName,Большая платформа 3x3x3,-
Nadca.Platform3x3x3.FlavorDescription,Надежный фундамент для любого развивающегося лаунджа.,-
Nadca.Platform4x4x3.DisplayName,Более крупная платформа 4x4x3,-
Nadca.Platform4x4x3.FlavorDescription,Становимся больше! Больше места для чертежей (или просто для брызг).,-
Nadca.Platform5x5x3.DisplayName,Мега Платформа 5x5x3,-
Nadca.Platform5x5x3.FlavorDescription,"Поистине величественно! Платформа, достойная короля бобров... или очень большой семьи.",-
Nadca.Platform5x5x3.Access.DisplayName,Мега Платформа 5x5x3 с люком,-
Nadca.Platform5x5x3.Access.FlavorDescription,Даже самые грандиозные платформы нуждаются в удобном выходе для быстрых погружений.,-
Nadca.Platform10x10.DisplayName,Гига Платформа 10x10,-
Nadca.Platform10x10.Description,"Единая высокая платформа, которая нуждается в 4 углах построенного основания для опоры.",-
Nadca.Platform10x10.FlavorDescription,Величественная сцена для грандиозных планов бобра.,-
Nadca.RustedPlatform20x20.FlavorDescription,Не попадайся!,-
Nadca.RustedPlatform20x20.DisplayName,Ржавый Платформ 20x20,-
Nadca.PlatformMetalBlock.DisplayName,Ржавый платформенный блок,-
Nadca.PlatformMetalBlock.Description,Водопроницаемый блок для оснований платформы,-
Nadca.PlatformMetalBlock.FlavorDescription,"Надежная опора, даже когда все становится влажным.",-
Nadca.PlatformMetalBase20x20.DisplayName,20x20 ржавая основа,-
Nadca.PlatformMetalBase20x20.Description,Водопроницаемая основа для ржавой платформы 20x20,-
Nadca.PlatformMetalBase20x20.FlavorDescription,Предотвращает намокание больших платформ.,-
Nadca.PlatformWoodBlock.DisplayName,Деревянная платформенная плита,-
Nadca.PlatformWoodBlock.Description,Блок водоотводной преграды для некоторых гигаплатформ. Может использоваться в качестве насыпного вала.,-
Nadca.PlatformWoodBlock.FlavorDescription,"Правильная древесина удерживает воду там, где она должна быть.",-
Nadca.MetalPlatform1x1.DisplayName,Металлическая платформа 1x1,-
Nadca.MetalPlatform1x1.Description,Идеально подходит для заполнения отверстий в наклонных платформах.,-
Nadca.MetalPlatform1x1.FlavorDescription,"Заполняет те небольшие пробелы, которые еноты иногда забывают.",-
Nadca.MetalPlatform3x3.Corner.DisplayName,Угловая металлическая платформа 3x3,-
Nadca.MetalPlatform3x3.Corner.Description,Лучшие платформы стоят в углу.,-
Nadca.MetalPlatform3x3.Corner.FlavorDescription,"Убирается аккуратно, прочный и крепкий.",-
Nadca.MetalPlatform4x4.Corner.DisplayName,Угловая металлическая платформа 4x4,-
Nadca.MetalPlatform4x4.Corner.Description,Угловые платформы не стоят отдельно.,-
Nadca.MetalPlatform4x4.Corner.FlavorDescription,Необходимо для амбициозных угловых построек.,-
Nadca.MetalPlatform4x4.Access.DisplayName,Металлическая платформа 4x4 с люком,-
Nadca.MetalPlatform4x4.Access.Description,Металлическая платформа с вырезанным углом для доступа,-
Nadca.MetalPlatform4x4.Access.FlavorDescription,Удобная возможностью для занятых лап.,-
Nadca.MetalPlatform5x10.DisplayName,Большой навес 10х5,-
Nadca.MetalPlatform5x10.FlavorDescription,"Достаточно просторно для того, чтобы два бобра могли планировать мировое господство. Или просто вздремнуть.",-
Nadca.MetalPlatform5x10.Description,"Одна платформа, которая удовлетворит потребности двоих.",-
Nadca.MetalPlatform15x15.DisplayName,Самая большая металлическая платформа 15x15,-
Nadca.MetalPlatform15x15.Description,Плотный фундамент,-
Nadca.MetalPlatform15x15.FlavorDescription,"Основание (или, может быть, древесно-каменное?) любой серьезной колонии бобров.",-
Nadca.MetalPlatform5x5.Lip.DisplayName,Металлическая платформа 5x5 выступ A,-
Nadca.MetalPlatform5x5.Lip.Description,Расширять ваши платформы стало еще проще!,-
Nadca.MetalPlatform5x5.Lip.FlavorDescription,Делает подъем немного легче.,-
Nadca.MetalPlatform5x5.Lip2.DisplayName,Металлическая платформа 5x5 Карниз B,-
Nadca.MetalPlatform5x5.Lip2.Description,Идеально для бесшовного доступа к вашему верхнему уровню,-
Nadca.MetalPlatform5x5.Lip2.FlavorDescription,"Поднимайся, маленький бобер, поднимайся!",-
Nadca.MetalPlatform5x5.Lip2b.DisplayName,Металлическая платформа 5x5 край B длинный,-
Nadca.MetalPlatform5x5.Lip2b.Description,Создайте сеть под вашими платформами.,-
Nadca.MetalPlatform5x5.Lip2b.FlavorDescription,Когда вам нужно прокрасться снизу.,-
Nadca.MetalPlatform5x5.Lip3.DisplayName,Металлическая платформа 5x5 выступ C,-
Nadca.MetalPlatform5x5.Lip3.Description,Обеспечьте будущее ваших платформ прямо сейчас!,-
Nadca.MetalPlatform5x5.Lip3.FlavorDescription,Строим плотины завтрашнего дня сегодня!,-
Nadca.MetalPlatform5x5.Access.DisplayName,Металлическая платформа 5x5 с люком,-
Nadca.MetalPlatform5x5.Access.Description,Металлическая платформа 5x5 с доступным отверстием для еще более бесшовных построек,-
Nadca.MetalPlatform5x5.Access.FlavorDescription,"Всплывайте именно там, где вам нужно быть!",-
Nadca.TunnelPlatform.DisplayName,Платформа водонепроницаемого туннеля,-
Nadca.TunnelPlatform.Description,"Платформа, которая предотвращает попадание воды.",-
Nadca.TunnelPlatform.FlavorDescription,"Сухие лапы гарантированы, даже под водой. Магия бобра!",-
Nadca.WBTunnel.DisplayName,Водозащитный туннель,-
Nadca.WBTunnel.Description,"Магический туннель, который освобождается от ограничений известных физических законов и отталкивает воду со всех сторон.",-
Nadca.WBTunnel.Description.FlavorDescription,Внутри не сыро. Не спрашивай как.,-
