ID,Text,Comment
LV.OB.KeyBindingOpen,多功能指令栏：打开,-
LV.OB.KeyBindingUp,多功能指令栏：上移,-
LV.OB.KeyBindingDown,多功能指令栏：下移,-
LV.OB.KeyBindingOpenToDo,多功能指令栏：管理待办列表,-
LV.OB.Cursor,光标工具,-
LV.OB.TodoList,待办列表,-
LV.OB.TodoListEmpty,无关注事项,-
LV.OB.ManageTodo,管理事项,-
LV.OB.TodoListAdd,新增事项,-
LV.OB.TodoListRemove,移除事项,-
LV.OB.TodoListCompleted,已完成（Completed）,-
LV.OB.TodoListCompletedNote,勾选以标记此事项为已完成,-
LV.OB.TodoListPinned,关注（Pinned）,-
LV.OB.TodoListPinnedNote,勾选以在列表中显示此事项,-
LV.OB.ClearCompleted,清除已完成事项,-
LV.OB.NoItemSelected,请选择一个事项。,-
LV.OB.RemoveConfirm,确定要移除此事项吗？,-
LV.OB.ClearCompletedConfirm,确定要移除已完成的事项吗？,-
LV.OB.NewEntryTitle,未命名,-
LV.OB.TodoTitle,标题,-
LV.OB.TodoNote,备注,-
LV.OB.TodoTimer,计时器（Timer）,-
LV.OB.TodoTimerReset,重置计时器,-
LV.OB.TodoBuilding,建筑,-
LV.OB.TodoBuildingQuantity,数量：,-
LV.OB.TodoBuildings,建筑列表,-
LV.OB.TodoShowBuildingDetails,显示建筑详情,-
LV.OB.Total,总计,-
LV.OB.Delete,删除,-
LV.OB.AddToTodoList,新建待办事项,-
LV.OB.AppendToTodoList,添加到现有待办事项,-
LV.OB.CommandAddTodo,添加到待办列表,-
LV.OB.BatchControlDesc,打开{0}选项卡,-
LV.OB.CommandDescManage,打开聚居地面板。（例如：/manage 住房）,-
LV.OB.CommandDescMath,快速游戏内计算器。（例如：=1+2^3）,-
LV.OB.CommandDescFind,按名称查找海狸、机关人或其他内容。可与“More Naming”模组配合使用。,-
LV.OB.CommandDescTodo,添加事项到待办列表。（例如：{0} [{1}][To Do Title (待办标题)],-
