ID,Text,Comment
LV.EQ.Earthquake,地震期,-
LV.EQ.EarthquakeDesc,模组扩展的恶劣类天气，大地发出怒吼，像是要再次摧毁文明与秩序。<br>- 在随机区域内，地面猛烈震动，造成如下影响：<br>  建筑受损，部分建筑暂停运行；工地坍塌，施工进度重置。<br>  仓储崩散，部分物品（25~50%）丢失。<br>引线着火，仓储炸药和露天炸弹被引爆，并摧毁所在仓库。<br>  海狸和机关人被波及，有概率受伤或受损。<br>- 在全图范围内，水域发生潮涌，水面高度急剧上升。<br>- 在整个地震期内会发生多次地震。,-
LV.EQ.MinStr,最小震动强度,-
LV.EQ.MinStrDesc,地震造成震动时，范围内建筑生命值受到地震伤害的最小值。<br>注意，此数值受天气初始强度值、适应周期数影响。,-
LV.EQ.MaxStr,最大震动强度,-
LV.EQ.MaxStrDesc,地震造成震动时，范围内建筑生命值受到地震伤害的最大值。<br>注意，此数值受天气初始强度值、适应周期数影响。,-
LV.EQ.SurgeStr,潮涌强度,-
LV.EQ.SurgeStrDesc,地震引发潮涌时，所有水域水面上升的幅度。,-
LV.EQ.MinFreq,最小间隔,-
LV.EQ.MinFreqDesc,每次地震之间的最小间隔天数。,-
LV.EQ.MaxFreq,最大间隔,-
LV.EQ.MaxFreqDesc,每次地震之间的最大间隔天数。,-
LV.EQ.DamageStatus,这座建筑在地震中受损，已被临时封锁。,-
LV.EQ.DamageStatusShort,建筑遭受地震,-
LV.EQ.ResultNotification,地震监测部测定，坐标（{0}，{1}）发生地震，灾情如下：<br>{2},-
LV.EQ.BuildingDamageNotf,• {0} 座建筑受损。,-
LV.EQ.ConstructionDamageNotf,• {0} 处工地坍塌。,-
LV.EQ.ExplosivesNotf,• {0} 个炸弹被引爆。,-
LV.EQ.ExplosiveStorageNotf,• {0} 个炸药仓库被摧毁。,-
LV.EQ.ItemsLostNotf,• 仓储物品崩散：,-
LV.EQ.ItemLostNotf,• {0} 个 {1} 丢失。,-
LV.EQ.BeaversInjuredNotf,• {0} 只海狸受伤。,-
LV.EQ.BotsDamagedNotf,• {0} 个机关人受损。,-
LV.EQ.RenoEqGroup,防震,-
LV.EQ.EqDamageReduction,稳定地基,-
LV.EQ.EqDamageReductionDesc,减少建筑受到的地震伤害 {0:0%}。,-
LV.EQ.EqDamageReductionFlavor,地板横梁相互锁扣并交叉支撑，将地震应力分散到整个地基结构。,-
LV.EQ.EqImmunity,减震结构,-
LV.EQ.EqImmunityDesc,使建筑免疫地震伤害，持续 {0} 次。,-
LV.EQ.EqImmunityFlavor,楔入房屋的原木组成弹簧缓冲系统，使地震时的震动降至可承受范围。此项目仅能生效一次。,-
LV.EQ.EqDurability,共态技术,-
LV.EQ.EqDurabilityDesc,下一次地震发生时，使建筑免疫地震伤害，并增加建筑生命值上限 {0:+0%}。此项目仅能生效一次。,-
LV.EQ.EqDurabilityFlavor,特殊的建造工艺，预留的空隙会借助地震完成拼合，使建筑变得更坚固。,-
LV.EQ.EqPileReinforced,加固仓储,-
LV.EQ.EqPileReinforcedDesc,防止储存的物品受到地震影响。,-
LV.EQ.EqPileReinforcedFlavor,沉重的支撑和更紧密的捆绑确保物资不会因震动而崩散。,-
LV.EQ.EqPileReinforcedErr,此整修项目仅适用于仓储建筑。,-
LV.EQ.EqImmunityStatus,地震无法影响此建筑，剩余 {0} 次。,-
LV.EQ.EqDurabilityDormant,{0}（休眠）,-
LV.EQ.EqDurabilityActive,{0}（生效）,-
LV.EQ.EqDurabilityActiveDesc,增加建筑生命值上限 {0:+0%}。,-
LV.EQ.InjuryChance,受伤概率,-
LV.EQ.InjuryChanceDesc,地震造成震动时，范围内海狸受伤和机关人受损（耐久度下降）的概率。,-
LV.EQ.BotDurabilityLoss,机关人受损量,-
LV.EQ.BotDurabilityLossDesc,机关人受损时耐久度下降的百分比。,-
LV.EQ.EqBlocked,临时封锁,-
LV.EQ.EqBlockedDesc,此建筑受到地震影响，正在紧急检查。检查完成前某些功能可能会被封锁。,-
